url,cluster,contextual_inlinks,body_inlinks,all_inlinks_incl_nav,contextual_outlinks,distinct_anchors
/salary-to-hourly/49000/,salary-to-hourly,14,14,14,20,6
/salary-to-hourly/50000/,salary-to-hourly,14,14,15,21,6
/salary-to-hourly/500000/,salary-to-hourly,6,6,6,14,3
/salary-to-hourly/51000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/52000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/53000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/54000/,salary-to-hourly,17,17,17,21,6
/salary-to-hourly/55000/,salary-to-hourly,16,16,17,21,6
/salary-to-hourly/56000/,salary-to-hourly,16,16,16,21,6
/salary-to-hourly/57000/,salary-to-hourly,17,17,17,21,6
/salary-to-hourly/58000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/59000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/60000/,salary-to-hourly,15,15,851,21,6
/salary-to-hourly/61000/,salary-to-hourly,16,16,16,21,6
/salary-to-hourly/62000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/63000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/64000/,salary-to-hourly,16,16,16,21,6
/salary-to-hourly/65000/,salary-to-hourly,17,17,18,21,6
/salary-to-hourly/66000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/67000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/68000/,salary-to-hourly,16,16,16,21,6
/salary-to-hourly/69000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/70000/,salary-to-hourly,14,14,15,21,6
/salary-to-hourly/71000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/72000/,salary-to-hourly,16,16,16,21,6
/salary-to-hourly/73000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/74000/,salary-to-hourly,16,16,16,21,6
/salary-to-hourly/75000/,salary-to-hourly,14,14,851,21,6
/salary-to-hourly/76000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/77000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/78000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/79000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/80000/,salary-to-hourly,16,16,851,21,6
/salary-to-hourly/81000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/82000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/83000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/84000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/85000/,salary-to-hourly,14,14,15,21,6
/salary-to-hourly/86000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/87000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/88000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/89000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/90000/,salary-to-hourly,14,14,851,21,6
/salary-to-hourly/91000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/92000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/93000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/94000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/95000/,salary-to-hourly,15,15,16,21,6
/salary-to-hourly/96000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/97000/,salary-to-hourly,15,15,15,21,6
/salary-to-hourly/98000/,salary-to-hourly,14,14,14,21,6
/salary-to-hourly/99000/,salary-to-hourly,15,15,15,21,6
/salary-vs-hourly/,core,139,4,140,12,4
/sapto-calculator/,core,6,6,851,8,5
/schads-award-pay-rates/,awards,73,73,851,52,13
/schedule-5-tax-table/,core,10,10,851,14,11
/second-job-tax-calculator/,core,19,19,851,7,4
/security-award-rates/,awards,19,19,20,21,6
/site-directory/,core,0,0,851,0,0
/stage-3-tax-cuts/,core,4,4,851,5,3
/stsl-on-payslip/,core,4,4,5,7,3
/super-co-contribution/,core,4,0,851,7,2
/super-guarantee-charge/,core,4,3,851,10,3
/super-guarantee-rate-history/,core,13,3,851,8,4
/superannuation-calculator/,core,194,193,851,11,20
/superannuation-guide/,core,32,32,851,15,7
/take-home-pay-calculator/,core,801,767,852,13,48
/take-home-pay-on/,take-home-pay-on,285,143,851,146,3
/take-home-pay-on/100000/,take-home-pay-on,30,30,851,23,27
/take-home-pay-on/101000/,take-home-pay-on,15,15,15,23,8
/take-home-pay-on/102000/,take-home-pay-on,13,13,13,23,6
/take-home-pay-on/103000/,take-home-pay-on,15,15,15,23,10
/take-home-pay-on/104000/,take-home-pay-on,13,13,13,23,6
/take-home-pay-on/105000/,take-home-pay-on,36,36,37,23,29
/take-home-pay-on/106000/,take-home-pay-on,15,15,15,23,9
/take-home-pay-on/107000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/108000/,take-home-pay-on,15,15,15,23,8
/take-home-pay-on/109000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/110000/,take-home-pay-on,33,33,851,23,28
/take-home-pay-on/111000/,take-home-pay-on,15,15,15,23,8
/take-home-pay-on/112000/,take-home-pay-on,13,13,13,23,6
/take-home-pay-on/113000/,take-home-pay-on,15,15,15,23,8
/take-home-pay-on/114000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/115000/,take-home-pay-on,33,33,34,23,25
/take-home-pay-on/116000/,take-home-pay-on,13,13,13,23,6
/take-home-pay-on/117000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/118000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/119000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/120000/,take-home-pay-on,35,34,851,23,27
/take-home-pay-on/121000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/122000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/123000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/124000/,take-home-pay-on,15,15,15,23,8
/take-home-pay-on/125000/,take-home-pay-on,32,32,33,23,22
/take-home-pay-on/126000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/127000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/128000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/129000/,take-home-pay-on,13,13,13,23,6
/take-home-pay-on/130000/,take-home-pay-on,35,35,851,23,28
/take-home-pay-on/131000/,take-home-pay-on,13,13,13,23,6
/take-home-pay-on/132000/,take-home-pay-on,15,15,15,23,8
/take-home-pay-on/133000/,take-home-pay-on,13,13,13,23,6
/take-home-pay-on/134000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/135000/,take-home-pay-on,31,31,32,23,24
/take-home-pay-on/136000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/137000/,take-home-pay-on,13,13,13,23,6
/take-home-pay-on/138000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/139000/,take-home-pay-on,13,13,13,23,6
/take-home-pay-on/140000/,take-home-pay-on,28,28,851,23,22
/take-home-pay-on/141000/,take-home-pay-on,14,14,14,22,8
/take-home-pay-on/142000/,take-home-pay-on,13,13,13,22,7
/take-home-pay-on/143000/,take-home-pay-on,12,12,12,22,6
/take-home-pay-on/144000/,take-home-pay-on,13,13,13,22,7
/take-home-pay-on/145000/,take-home-pay-on,32,32,33,23,31
/take-home-pay-on/146000/,take-home-pay-on,12,12,12,21,7
/take-home-pay-on/147000/,take-home-pay-on,11,11,11,21,6
/take-home-pay-on/148000/,take-home-pay-on,12,12,12,21,7
/take-home-pay-on/149000/,take-home-pay-on,11,11,11,21,6
/take-home-pay-on/150000/,take-home-pay-on,29,29,851,21,26
/take-home-pay-on/155000/,take-home-pay-on,27,27,28,20,22
/take-home-pay-on/160000/,take-home-pay-on,24,24,851,19,24
/take-home-pay-on/165000/,take-home-pay-on,24,24,25,19,20
/take-home-pay-on/170000/,take-home-pay-on,27,27,28,19,22
/take-home-pay-on/175000/,take-home-pay-on,23,23,24,19,23
/take-home-pay-on/180000/,take-home-pay-on,22,22,23,19,18
/take-home-pay-on/185000/,take-home-pay-on,21,21,22,19,17
/take-home-pay-on/190000/,take-home-pay-on,19,19,20,19,17
/take-home-pay-on/195000/,take-home-pay-on,22,22,23,19,19
/take-home-pay-on/20000/,take-home-pay-on,5,5,5,15,4
/take-home-pay-on/200000/,take-home-pay-on,23,23,851,19,49
/take-home-pay-on/210000/,take-home-pay-on,9,9,9,19,5
/take-home-pay-on/220000/,take-home-pay-on,9,9,9,19,5
/take-home-pay-on/230000/,take-home-pay-on,9,9,9,19,5
/take-home-pay-on/240000/,take-home-pay-on,9,9,9,19,5
/take-home-pay-on/25000/,take-home-pay-on,6,6,6,16,5
/take-home-pay-on/250000/,take-home-pay-on,9,9,9,19,5
/take-home-pay-on/260000/,take-home-pay-on,9,9,9,19,5
/take-home-pay-on/270000/,take-home-pay-on,9,9,9,19,5
/take-home-pay-on/280000/,take-home-pay-on,9,9,9,19,5
/take-home-pay-on/290000/,take-home-pay-on,9,9,9,19,5
/take-home-pay-on/30000/,take-home-pay-on,8,8,9,18,6
/take-home-pay-on/300000/,take-home-pay-on,9,9,9,19,5
/take-home-pay-on/35000/,take-home-pay-on,10,10,11,19,6
/take-home-pay-on/350000/,take-home-pay-on,8,8,8,18,5
/take-home-pay-on/40000/,take-home-pay-on,12,12,13,21,7
/take-home-pay-on/400000/,take-home-pay-on,7,7,7,17,5
/take-home-pay-on/41000/,take-home-pay-on,13,13,13,21,7
/take-home-pay-on/42000/,take-home-pay-on,12,12,12,21,7
/take-home-pay-on/43000/,take-home-pay-on,12,12,12,21,7
/take-home-pay-on/44000/,take-home-pay-on,12,12,12,21,7
/take-home-pay-on/45000/,take-home-pay-on,15,14,16,23,8
/take-home-pay-on/46000/,take-home-pay-on,13,13,13,22,7
/take-home-pay-on/47000/,take-home-pay-on,13,13,13,22,7
/take-home-pay-on/48000/,take-home-pay-on,13,13,13,22,7
/take-home-pay-on/49000/,take-home-pay-on,14,14,14,22,7
/take-home-pay-on/50000/,take-home-pay-on,17,17,851,23,8
/take-home-pay-on/500000/,take-home-pay-on,6,6,6,16,4
/take-home-pay-on/51000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/52000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/53000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/54000/,take-home-pay-on,17,17,17,23,7
/take-home-pay-on/55000/,take-home-pay-on,36,36,37,23,16
/take-home-pay-on/56000/,take-home-pay-on,16,16,16,23,7
/take-home-pay-on/57000/,take-home-pay-on,17,17,17,23,7
/take-home-pay-on/58000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/59000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/60000/,take-home-pay-on,37,37,38,23,22
/take-home-pay-on/61000/,take-home-pay-on,16,16,16,23,7
/take-home-pay-on/62000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/63000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/64000/,take-home-pay-on,16,16,16,23,7
/take-home-pay-on/65000/,take-home-pay-on,39,39,851,23,26
/take-home-pay-on/66000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/67000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/68000/,take-home-pay-on,16,16,16,23,7
/take-home-pay-on/69000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/70000/,take-home-pay-on,33,33,34,23,40
/take-home-pay-on/71000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/72000/,take-home-pay-on,16,16,16,23,7
/take-home-pay-on/73000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/74000/,take-home-pay-on,17,17,17,23,8
/take-home-pay-on/75000/,take-home-pay-on,30,30,31,23,44
/take-home-pay-on/76000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/77000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/78000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/79000/,take-home-pay-on,15,15,15,23,8
/take-home-pay-on/80000/,take-home-pay-on,35,35,851,23,36
/take-home-pay-on/81000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/82000/,take-home-pay-on,16,16,16,23,9
/take-home-pay-on/83000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/84000/,take-home-pay-on,16,16,16,23,8
/take-home-pay-on/85000/,take-home-pay-on,35,35,36,23,35
/take-home-pay-on/86000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/87000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/88000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/89000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/90000/,take-home-pay-on,37,37,38,23,33
/take-home-pay-on/91000/,take-home-pay-on,15,15,15,23,8
/take-home-pay-on/92000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/93000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/94000/,take-home-pay-on,14,14,14,23,7
/take-home-pay-on/95000/,take-home-pay-on,43,43,44,23,23
/take-home-pay-on/96000/,take-home-pay-on,15,15,15,23,8
/take-home-pay-on/97000/,take-home-pay-on,15,15,15,23,7
/take-home-pay-on/98000/,take-home-pay-on,15,15,15,23,8
/take-home-pay-on/99000/,take-home-pay-on,15,15,15,23,7
/tax-bracket-history/,core,4,4,851,5,3
/tax-brackets/,core,633,314,851,38,19
/tax-calendar/,core,7,7,851,16,3
/tax-changes-2026-27/,core,23,10,851,10,5
/tax-deductions-guide/,core,151,146,851,8,2
/tax-file-number-declaration/,core,6,6,7,10,4
/tax-free-threshold/,core,70,4,851,13,3
/tax-on/,tax-on,142,141,851,145,3
/tax-on/100000/,tax-on,16,16,851,26,6
/tax-on/101000/,tax-on,13,13,13,26,4
/tax-on/102000/,tax-on,13,13,13,26,4
/tax-on/103000/,tax-on,13,13,13,26,4
/tax-on/104000/,tax-on,13,13,13,26,4
/tax-on/105000/,tax-on,13,13,14,26,4
/tax-on/106000/,tax-on,13,13,13,26,4
/tax-on/107000/,tax-on,13,13,13,26,4
/tax-on/108000/,tax-on,13,13,13,26,4
/tax-on/109000/,tax-on,13,13,13,26,4
/tax-on/110000/,tax-on,14,14,15,26,5
/tax-on/111000/,tax-on,13,13,13,26,4
/tax-on/112000/,tax-on,13,13,13,26,4
/tax-on/113000/,tax-on,13,13,13,26,4
/tax-on/114000/,tax-on,13,13,13,26,4
/tax-on/115000/,tax-on,13,13,14,26,4
/tax-on/116000/,tax-on,13,13,13,26,4
/tax-on/117000/,tax-on,13,13,13,26,4
/tax-on/118000/,tax-on,13,13,13,26,4
/tax-on/119000/,tax-on,13,13,13,26,4
/tax-on/120000/,tax-on,16,16,17,26,6
/tax-on/121000/,tax-on,13,13,13,26,4
/tax-on/122000/,tax-on,13,13,13,26,4
/tax-on/123000/,tax-on,13,13,13,26,4
/tax-on/124000/,tax-on,13,13,13,26,4
/tax-on/125000/,tax-on,13,13,14,26,4
/tax-on/126000/,tax-on,13,13,13,26,4
/tax-on/127000/,tax-on,13,13,13,26,4
/tax-on/128000/,tax-on,13,13,13,26,4
/tax-on/129000/,tax-on,13,13,13,26,4
/tax-on/130000/,tax-on,14,14,851,26,5
/tax-on/131000/,tax-on,13,13,13,26,4
/tax-on/132000/,tax-on,13,13,13,26,4
/tax-on/133000/,tax-on,13,13,13,26,4
/tax-on/134000/,tax-on,13,13,13,26,4
/tax-on/135000/,tax-on,13,13,14,26,4
/tax-on/136000/,tax-on,13,13,13,26,4
/tax-on/137000/,tax-on,13,13,13,26,4
/tax-on/138000/,tax-on,13,13,13,26,4
/tax-on/139000/,tax-on,13,13,13,26,4
/tax-on/140000/,tax-on,14,14,15,26,5
/tax-on/141000/,tax-on,12,12,12,25,4
/tax-on/142000/,tax-on,12,12,12,25,4
/tax-on/143000/,tax-on,12,12,12,25,4
/tax-on/144000/,tax-on,12,12,12,25,4
/tax-on/145000/,tax-on,13,13,14,26,4
/tax-on/146000/,tax-on,11,11,11,24,4
/tax-on/147000/,tax-on,11,11,11,24,4
/tax-on/148000/,tax-on,11,11,11,24,4
/tax-on/149000/,tax-on,11,11,11,24,4
/tax-on/150000/,tax-on,14,14,851,24,6
/tax-on/155000/,tax-on,10,10,11,23,4
/tax-on/160000/,tax-on,10,10,11,22,5
/tax-on/165000/,tax-on,9,9,10,22,4
/tax-on/170000/,tax-on,9,9,10,22,4
/tax-on/175000/,tax-on,9,9,10,22,4
/tax-on/180000/,tax-on,10,10,11,22,5
/tax-on/185000/,tax-on,9,9,10,22,4
/tax-on/190000/,tax-on,9,9,10,22,4
/tax-on/195000/,tax-on,9,9,10,22,4
/tax-on/20000/,tax-on,6,5,6,18,4
/tax-on/200000/,tax-on,12,12,13,22,6
/tax-on/210000/,tax-on,9,9,9,22,4
/tax-on/220000/,tax-on,9,9,9,22,4
/tax-on/230000/,tax-on,9,9,9,22,4
/tax-on/240000/,tax-on,9,9,9,22,4
/tax-on/25000/,tax-on,6,6,6,19,4
/tax-on/250000/,tax-on,9,9,9,22,4
/tax-on/260000/,tax-on,9,9,9,22,4
/tax-on/270000/,tax-on,9,9,9,22,4
/tax-on/280000/,tax-on,9,9,9,22,4
/tax-on/290000/,tax-on,9,9,9,22,4
/tax-on/30000/,tax-on,9,9,10,21,5
/tax-on/300000/,tax-on,9,9,9,22,4
/tax-on/35000/,tax-on,9,9,10,22,4
/tax-on/350000/,tax-on,8,8,8,21,4
/tax-on/40000/,tax-on,14,14,851,24,6
/tax-on/400000/,tax-on,7,7,7,20,4
/tax-on/41000/,tax-on,11,11,11,24,4
/tax-on/42000/,tax-on,11,11,11,24,4
/tax-on/43000/,tax-on,11,11,11,24,4
/tax-on/44000/,tax-on,11,11,11,24,4
/tax-on/45000/,tax-on,14,14,15,26,5
/tax-on/46000/,tax-on,12,12,12,25,4
/tax-on/47000/,tax-on,12,12,12,25,4
/tax-on/48000/,tax-on,12,12,12,25,4
/tax-on/49000/,tax-on,12,12,12,25,4
/tax-on/50000/,tax-on,16,16,851,26,6
/tax-on/500000/,tax-on,6,6,6,19,3
/tax-on/51000/,tax-on,13,13,13,26,4
/tax-on/52000/,tax-on,13,13,13,26,4
/tax-on/53000/,tax-on,13,13,13,26,4
/tax-on/54000/,tax-on,13,13,13,26,4
/tax-on/55000/,tax-on,13,13,14,26,4
/tax-on/56000/,tax-on,13,13,13,26,4
/tax-on/57000/,tax-on,13,13,13,26,4
/tax-on/58000/,tax-on,13,13,13,26,4
/tax-on/59000/,tax-on,13,13,13,26,4
/tax-on/60000/,tax-on,16,16,851,26,6
/tax-on/61000/,tax-on,13,13,13,26,4
/tax-on/62000/,tax-on,13,13,13,26,4
/tax-on/63000/,tax-on,13,13,13,26,4
/tax-on/64000/,tax-on,13,13,13,26,4
/tax-on/65000/,tax-on,13,13,14,26,4
/tax-on/66000/,tax-on,13,13,13,26,4
/tax-on/67000/,tax-on,13,13,13,26,4
/tax-on/68000/,tax-on,13,13,13,26,4
/tax-on/69000/,tax-on,13,13,13,26,4
/tax-on/70000/,tax-on,16,16,851,26,6
/tax-on/71000/,tax-on,13,13,13,26,4
/tax-on/72000/,tax-on,13,13,13,26,4
/tax-on/73000/,tax-on,13,13,13,26,4
/tax-on/74000/,tax-on,13,13,13,26,4
/tax-on/75000/,tax-on,13,13,14,26,4
/tax-on/76000/,tax-on,13,13,13,26,4
/tax-on/77000/,tax-on,13,13,13,26,4
/tax-on/78000/,tax-on,13,13,13,26,4
/tax-on/79000/,tax-on,13,13,13,26,4
/tax-on/80000/,tax-on,16,16,17,26,7
/tax-on/81000/,tax-on,13,13,13,26,4
/tax-on/82000/,tax-on,13,13,13,26,4
/tax-on/83000/,tax-on,13,13,13,26,4
/tax-on/84000/,tax-on,13,13,13,26,4
/tax-on/85000/,tax-on,13,13,14,26,4
/tax-on/86000/,tax-on,13,13,13,26,4
/tax-on/87000/,tax-on,13,13,13,26,4
/tax-on/88000/,tax-on,13,13,13,26,4
/tax-on/89000/,tax-on,13,13,13,26,4
/tax-on/90000/,tax-on,16,16,17,26,6
/tax-on/91000/,tax-on,13,13,13,26,4
/tax-on/92000/,tax-on,13,13,13,26,4
/tax-on/93000/,tax-on,13,13,13,26,4
/tax-on/94000/,tax-on,13,13,13,26,4
/tax-on/95000/,tax-on,13,13,14,26,4
/tax-on/96000/,tax-on,13,13,13,26,4
/tax-on/97000/,tax-on,13,13,13,26,4
/tax-on/98000/,tax-on,13,13,13,26,4
/tax-on/99000/,tax-on,13,13,13,26,4
/tax-refund-guide/,core,9,9,851,18,2
/tax-return-2026/,core,8,2,851,12,5
/tax-return-calculator/,core,165,165,851,11,15
/tax-withheld-calculator/,core,288,2,851,15,2
/teacher-pay-australia/,teacher,14,14,851,24,4
/teacher-pay-australia/act/,teacher,10,10,851,29,4
/teacher-pay-australia/nsw/,teacher,10,10,851,28,4
/teacher-pay-australia/nt/,teacher,10,10,851,40,4
/teacher-pay-australia/qld/,teacher,10,10,851,41,4
/teacher-pay-australia/sa/,teacher,10,10,851,33,4
/teacher-pay-australia/tas/,teacher,10,10,851,38,4
/teacher-pay-australia/vic/,teacher,11,11,851,38,5
/teacher-pay-australia/wa/,teacher,10,10,851,25,4
/tech-salary-guide-australia/,core,3,2,851,8,4
/terms/,core,0,0,851,4,0
/time-in-lieu/,core,13,2,851,16,4
/travel-allowance/,core,3,2,851,6,4
/understanding-your-payslip/,core,54,44,851,18,7
/weekly-pay-calculator/,core,88,86,851,14,17
/weekly-tax-table/,core,10,10,851,14,10
/work-from-home-deductions/,core,3,3,851,8,4
/work-hours-calculator/,core,3,3,4,9,1
/working-holiday-tax/,core,9,9,851,6,5
/ytd-income-calculator/,core,5,1,6,8,2
/zone-tax-offset/,core,6,6,851,11,4
